Heinrich;Brüning;1885;1970;politics;http://
Lutz;Schwerin von Krosigk;1887;1977;politics;http://
Adolf;Hitler;1889;1945;politics;http://
Joseph;Goebbels;1897;1945;politics;http://
Ludwig;Erhard;1897;1977;politics;http://
Kurt Georg;Kiesinger;1904;1988;politics;http://
Eva;Braun;1912;1945;politics;http://
Willy;Brandt;1913;1992;politics;http://
John F.;Kennedy;1917;1963;politics;http://
Helmut;Schmidt;1918;2015;politics;http://
Fidel;Castro;1926;2016;politics;http://
Helmut;Kohl;1930;2017;politics;http://
Gerhard;Schröder;1944;now;politics;http://
Francisco;Franco;1892;1975;politics;https://es.wikipedia.org/wiki/Francisco_Franco  
Manuel;Azaña;1880;1940;politics;https://es.wikipedia.org/wiki/Manuel_Aza%C3%B1a  
José;Antonio Primo de Rivera;1903;1936;politics;https://es.wikipedia.org/wiki/Jos%C3%A9_Antonio_Primo_de_Rivera  
Dolores;Ibárruri;1895;1989;politics;https://es.wikipedia.org/wiki/Dolores_Ib%C3%A1rruri  
Juan;Negrín;1892;1956;politics;https://es.wikipedia.org/wiki/Juan_Negr%C3%ADn  
Niceto;Alcalá-Zamora;1877;1949;politics;https://es.wikipedia.org/wiki/Niceto_Alcal%C3%A1-Zamora  
Santiago;Carrillo;1915;2012;politics;https://es.wikipedia.org/wiki/Santiago_Carrillo  
Manuel;Hedilla;1902;1970;politics;https://es.wikipedia.org/wiki/Manuel_Hedilla  
Indalecio;Prieto;1883;1962;politics;https://es.wikipedia.org/wiki/Indalecio_Prieto  
Largo;Caballero;1869;1946;politics;https://es.wikipedia.org/wiki/Francisco_Largo_Caballero  
Blas;Piñar;1918;2014;politics;https://es.wikipedia.org/wiki/Blas_Pi%C3%B1ar  
Luis;Carrero Blanco;1904;1973;politics;https://es.wikipedia.org/wiki/Luis_Carrero_Blanco  
Ramón;Serrano Suñer;1901;2003;politics;https://es.wikipedia.org/wiki/Ram%C3%B3n_Serrano_Su%C3%B1er  
José;María Gil-Robles;1898;1980;politics;https://es.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_Gil-Robles  
Clara;Campoamor;1888;1972;politics;https://es.wikipedia.org/wiki/Clara_Campoamor  
Victoria;Kent;1891;1987;politics;https://es.wikipedia.org/wiki/Victoria_Kent  
Adolfo;Suárez;1932;2014;politics;https://es.wikipedia.org/wiki/Adolfo_Su%C3%A1rez  
Manuel;Fraga;1922;2012;politics;https://es.wikipedia.org/wiki/Manuel_Fraga  
Leopoldo;Calvo-Sotelo;1926;2008;politics;https://es.wikipedia.org/wiki/Leopoldo_Calvo-Sotelo  
José;María de Areilza;1909;1998;politics;https://es.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_de_Areilza  
Laureano;López Rodó;1920;2000;politics;https://es.wikipedia.org/wiki/Laureano_L%C3%B3pez_Rod%C3%B3  
Torcuato;Fernández-Miranda;1915;1980;politics;https://es.wikipedia.org/wiki/Torcuato_Fern%C3%A1ndez-Miranda  
Jordi;Pujol;1930;now;politics;https://es.wikipedia.org/wiki/Jordi_Pujol  
Felipe;González;1942;now;politics;https://es.wikipedia.org/wiki/Felipe_Gonz%C3%A1lez  
Alfonso;Guerra;1940;now;politics;https://es.wikipedia.org/wiki/Alfonso_Guerra  
José María;Aznar López;1953;now;politics;http://
Angela;Merkel;1954;now;politics;http://
Mariano;Rajoy Brey;1955;now;politics;http://
Pedro;Sánchez Pérez-Castejón;1972;now;politics;http://
Pablo;Iglesias Turrión;1978;now;politics;http://
Jesús de Nazaret;·;0;30;religion;http://
Mahoma;·;570;632;religion;http://
Papa Adriano VI;(Adriaan Floriszoon Boeyens);1459;1523;religion;http://
Paulo III;(Papa n°220);1468;1549;religion;http://
Bartolomé de las Casas;(nac.1474 o 1484);1474;1566;religion;http://
Papa Clemente VII;·;1478;1534;religion;http://
Martín;Lutero;1483;1546;religion;http://
Julio III;(Papa n°221);1487;1555;religion;http://
Marcelo II;(Papa n°222);1501;1555;religion;http://
Francisco de Borja;·;1510;1572;religion;http://
Juan XXIII;(A.G. Roncalli);1881;1963;religion;http://
Pablo VI;(G. Montini);1897;1978;religion;http://
Juan Pablo I;(Albino Luciani);1912;1978;religion;http://
Juan Pablo II;·;1920;2005;religion;http://
Papa Benedicto XVI;(J.A. Ratzinger);1927;2022;religion;http://
Papa Francisco;(Jorge Mario Bergoglio);1936;2025;religion;http://
Papa León XIV;(Robert Francis Prevost Martínez);1955;now;religion;http://
Nicolás;Copérnico;1473;1543;science;http://
Galileo;Galilei;1564;1642;science;http://
Blaise;Pascal;1623;1662;science;http://
Isaac;Newton;1642;1727;science;http://
Marcelino;Champagnat;1789;1840;religion;https://es.wikipedia.org/wiki/Marcelino_Champagnat
Joseph Marie;Jacquard;1752;1834;science;http://
Charles;Babbage;1791;1871;science;http://
Charles;Darwin;1809;1882;science;http://
Ada;Lovelace;1815;1852;science;http://
George;Boole;1815;1864;science;http://
Louis;Pasteur;1822;1895;science;http://
Thomas Alva;Edison;1847;1931;science;http://
Nikola;Tesla;1856;1943;science;http://
Albert;Einstein;1879;1955;science;http://
John;von Neumann;1903;1957;science;http://
Alan;Turing;1912;1954;science;http://
Carl;Sagan;1934;1996;science;http://
Steve;Jobs;1955;2011;science;http://
Bill;Gates;1955;now;science;http://
Elon;Musk;1971;now;science;https://es.wikipedia.org/wiki/Elon_Musk
Linus Benedict;Torvalds;1969;now;science;https://es.wikipedia.org/wiki/Linus_Torvalds
Wilhelm;Steinitz;1836;1900;chess;https://es.wikipedia.org/wiki/Wilhelm_Steinitz  
Paul;Morphy;1837;1884;chess;https://es.wikipedia.org/wiki/Paul_Morphy  
Emanuel;Lasker;1868;1941;chess;https://es.wikipedia.org/wiki/Emanuel_Lasker  
Akiba;Rubinstein;1882;1961;chess;https://es.wikipedia.org/wiki/Akiba_Rubinstein  
José Raúl;Capablanca;1888;1942;chess;https://es.wikipedia.org/wiki/Jos%C3%A9_Ra%C3%BAl_Capablanca  
Alexander;Alekhin;1892;1946;chess;https://es.wikipedia.org/wiki/Alex%C3%A1nder_Alekh%C3%ADn  
Mikhail;Botvinnik;1911;1995;chess;https://es.wikipedia.org/wiki/Mija%C3%ADl_Botv%C3%ADnnik  
Samuel;Reshevsky;1911;1992;chess;https://es.wikipedia.org/wiki/Samuel_Reshevsky  
Vassily;Smyslov;1921;2010;chess;https://es.wikipedia.org/wiki/Vasili_Smyslov  
David;Bronstein;1924;2006;chess;https://es.wikipedia.org/wiki/David_Bronstein  
Tigran;Petrosian;1929;1984;chess;https://es.wikipedia.org/wiki/Tigran_Petrosi%C3%A1n  
Viktor;Korchnoi;1931;2016;chess;https://es.wikipedia.org/wiki/V%C3%ADktor_Korchnoi  
Boris;Spassky;1937;now;chess;https://es.wikipedia.org/wiki/Boris_Spaski  
Mikhail;Tal;1936;1992;chess;https://es.wikipedia.org/wiki/Mija%C3%ADl_Tal  
Bobby;Fischer;1943;2008;chess;https://es.wikipedia.org/wiki/Bobby_Fischer  
Anatoly;Karpov;1951;now;chess;https://es.wikipedia.org/wiki/Anatoli_Kárpov  
Garry;Kasparov;1963;now;chess;https://es.wikipedia.org/wiki/Gari_Kaspárov  
Viswanathan;Anand;1969;now;chess;https://es.wikipedia.org/wiki/Viswanathan_Anand  
Vladimir;Kramnik;1975;now;chess;https://es.wikipedia.org/wiki/Vlad%C3%ADmir_Kr%C3%A1mnik  
Levon;Aronian;1982;now;chess;https://es.wikipedia.org/wiki/Levon_Aronian  
Hikaru;Nakamura;1987;now;chess;https://es.wikipedia.org/wiki/Hikaru_Nakamura  
Magnus;Carlsen;1990;now;chess;https://es.wikipedia.org/wiki/Magnus_Carlsen  
Ian;Nepomniachtchi;1990;now;chess;https://es.wikipedia.org/wiki/Ian_Nepomniachtchi  
Maxime;Vachier-Lagrave;1990;now;chess;https://es.wikipedia.org/wiki/Maxime_Vachier-Lagrave  
Ding;Liren;1992;now;chess;https://es.wikipedia.org/wiki/Ding_Liren
